Unnamed: 0,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Month,Hour
479,0x8278,SURRES13DEL01,29.0,4.8,21.170096,72.789122,21.280096,72.899122,2022-03-08,21:00:00,21:15:00,Windy,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,27.0,3,0
480,0x23cb,INDORES09DEL03,26.0,4.9,22.725835,75.887648,22.785835,75.947648,2022-04-01,19:45:00,19:50:00,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,4,0
481,0x7b9,CHENRES12DEL03,35.0,4.8,12.972793,80.249982,13.032793,80.309982,2022-03-13,18:25:00,18:40:00,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,3,0
482,0xaa7d,MUMRES13DEL01,26.0,4.7,19.178321,72.834715,19.188321,72.844715,2022-04-05,11:55:00,12:10:00,Sandstorms,High,2.0,Drinks,scooter,1.0,No,Urban,14.0,4,0
483,0x57e4,PUNERES14DEL01,37.0,4.6,18.516216,73.842527,18.556216,73.882527,2022-03-07,13:50:00,14:00:00,Sunny,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,3,0
484,0x52c2,COIMBRES01DEL03,22.0,4.6,11.016298,76.972076,11.046298,77.002076,2022-03-24,00:00:00,00:15:00,Cloudy,Low,2.0,Drinks,motorcycle,0.0,No,Urban,10.0,3,0
485,0x1d0c,SURRES12DEL03,38.0,4.9,21.183434,72.814492,21.273434,72.904492,2022-04-02,22:00:00,22:05:00,Sandstorms,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,51.0,4,0
486,0x1a1a,PUNERES08DEL02,37.0,4.7,18.53408,73.89852,18.58408,73.94852,2022-03-24,18:35:00,18:45:00,Cloudy,Medium,2.0,Meal,electric_scooter,1.0,No,Urban,18.0,3,0
487,0x9290,BANGRES05DEL01,31.0,4.9,12.970324,77.645748,12.980324,77.655748,2022-03-24,11:35:00,11:45:00,Stormy,High,2.0,Meal,scooter,1.0,No,Metropolitian,29.0,3,0
488,0x73c8,VADRES04DEL03,23.0,4.8,0.0,0.0,0.03,0.03,2022-03-07,17:10:00,17:15:00,Sandstorms,Medium,1.0,Snack,motorcycle,0.0,No,Urban,27.0,3,0
489,0xaa91,COIMBRES16DEL01,25.0,4.8,11.010375,76.95295,11.120375,77.06295,2022-03-23,23:35:00,23:40:00,Cloudy,Low,0.0,Drinks,motorcycle,0.0,No,Urban,21.0,3,0
490,0xa846,JAPRES03DEL02,32.0,4.7,26.913483,75.803139,27.043483,75.933139,2022-03-25,21:55:00,22:05:00,Stormy,Jam,1.0,Drinks,scooter,0.0,No,Urban,26.0,3,0
491,0x5cc1,SURRES05DEL01,28.0,4.5,21.175104,72.804342,21.215104,72.844342,2022-04-01,14:10:00,14:20:00,Sunny,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,50.0,4,0
492,0xdce3,KOLRES19DEL03,39.0,4.9,22.5491,88.400467,22.5791,88.430467,2022-02-17,23:50:00,00:05:00,Stormy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,2,0
493,0x9f46,CHENRES11DEL03,27.0,5.0,13.064181,80.236442,13.154181,80.326442,2022-03-31,21:10:00,21:25:00,Windy,Jam,1.0,Drinks,scooter,0.0,No,Urban,18.0,3,0
494,0x17ce,CHENRES06DEL03,22.0,4.8,13.054347,80.257221,13.084347,80.287221,2022-03-30,21:35:00,21:40:00,Windy,Jam,2.0,Drinks,electric_scooter,1.0,No,Urban,27.0,3,0
495,0x2a82,BANGRES03DEL03,35.0,3.6,12.979166,77.640709,13.069166,77.730709,2022-03-27,19:50:00,20:00:00,Sunny,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,32.0,3,0
496,0xa5bf,HYDRES19DEL01,37.0,4.3,17.458998,78.500366,17.568998,78.610366,2022-03-14,22:40:00,22:45:00,Cloudy,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,39.0,3,0
497,0x5372,PUNERES010DEL03,23.0,4.0,18.539299,73.897902,18.629299,73.987902,2022-03-12,20:35:00,20:50:00,Cloudy,Jam,1.0,Snack,motorcycle,2.0,No,Metropolitian,42.0,3,0
498,0x41c1,INDORES06DEL02,39.0,4.4,22.728163,75.884212,22.858163,76.014212,2022-03-18,20:40:00,20:50:00,Sandstorms,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,41.0,3,0
499,0x4fbd,JAPRES07DEL02,21.0,4.8,26.766536,75.837333,26.816536,75.887333,2022-03-07,20:20:00,20:30:00,Sunny,Jam,2.0,Buffet,scooter,0.0,No,Urban,11.0,3,0
500,0x75ed,SURRES02DEL01,25.0,4.8,21.186608,72.794136,21.196608,72.804136,2022-03-15,11:55:00,12:00:00,Stormy,High,2.0,Snack,motorcycle,0.0,No,Metropolitian,27.0,3,0
501,0x33a8,COIMBRES09DEL01,27.0,4.2,11.008638,76.984311,11.018638,76.994311,2022-03-28,08:10:00,08:20:00,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,3,0
502,0x4b5b,MYSRES04DEL03,38.0,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,Yes,Semi-Urban,54.0,4,0
503,0x917,RANCHIRES010DEL02,20.0,4.8,23.354422,85.3329,23.374422,85.3529,2022-03-19,11:55:00,12:05:00,Fog,High,0.0,Buffet,motorcycle,1.0,No,Urban,26.0,3,0
504,0xd68b,KOCRES16DEL02,20.0,4.8,10.003064,76.307589,10.023064,76.327589,2022-02-15,10:45:00,10:50:00,Cloudy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,24.0,2,0
505,0x6c8d,HYDRES06DEL02,20.0,4.8,17.455894,78.375467,17.475894,78.395467,2022-03-26,11:20:00,11:25:00,Cloudy,High,2.0,Drinks,scooter,1.0,No,Metropolitian,23.0,3,0
506,0xa858,JAPRES12DEL01,30.0,4.7,26.902908,75.792934,26.942908,75.832934,2022-03-01,16:50:00,17:05:00,Fog,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,15.0,3,0
507,0x2ec7,BANGRES07DEL02,30.0,4.6,12.978453,77.643685,12.998453,77.663685,2022-03-30,11:30:00,11:40:00,Sunny,High,2.0,Drinks,motorcycle,0.0,No,Urban,18.0,3,0
508,0xbf6d,DEHRES02DEL03,37.0,4.9,0.0,0.0,0.09,0.09,2022-02-16,17:10:00,17:15:00,Windy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,49.0,2,0
509,0x4237,PUNERES09DEL01,27.0,4.5,18.536562,73.896485,18.606562,73.966485,2022-03-04,18:55:00,19:00:00,Sandstorms,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,3,0
510,0x6fa3,HYDRES11DEL03,27.0,4.6,17.430448,78.418213,17.520448,78.508213,2022-03-08,20:20:00,20:35:00,Fog,Jam,2.0,Buffet,scooter,1.0,No,Urban,39.0,3,0
511,0x39ba,RANCHIRES18DEL03,35.0,4.8,23.351489,85.324253,23.441489,85.414253,2022-04-06,23:35:00,23:50:00,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,36.0,4,0
512,0x40b2,VADRES02DEL03,23.0,4.9,0.0,0.0,0.06,0.06,2022-03-11,23:45:00,23:50:00,Sandstorms,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,10.0,3,0
513,0x11e4,CHENRES17DEL02,33.0,4.7,13.045479,80.23311,13.095479,80.28311,2022-03-24,18:45:00,18:50:00,Sunny,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,22.0,3,0
514,0x16f9,RANCHIRES09DEL01,22.0,4.6,23.351058,85.325731,23.391058,85.365731,2022-03-13,16:35:00,16:45:00,Cloudy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,12.0,3,0
515,0x58ba,RANCHIRES09DEL03,29.0,4.6,23.351058,85.325731,23.441058,85.415731,2022-03-18,18:15:00,18:30:00,Fog,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,29.0,3,0
516,0x1a5d,COIMBRES19DEL02,37.0,4.4,11.022298,76.998349,11.072298,77.048349,2022-03-07,22:30:00,22:40:00,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,3,0
517,0xa9ab,PUNERES16DEL01,22.0,4.1,18.536718,73.830327,18.646718,73.940327,2022-03-18,21:55:00,22:10:00,Stormy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,31.0,3,0
518,0xbdd4,SURRES18DEL02,31.0,4.5,21.149834,72.778666,21.279834,72.908666,2022-03-29,19:45:00,20:00:00,Fog,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,45.0,3,0
519,0xe47,MYSRES17DEL03,38.0,4.8,12.326356,76.619103,12.386356,76.679103,2022-03-13,17:40:00,17:45:00,Stormy,Medium,2.0,Buffet,motorcycle,0.0,No,Metropolitian,33.0,3,0
520,0x80c2,BANGRES08DEL02,39.0,5.0,12.906229,77.596791,13.036229,77.726791,2022-03-02,23:10:00,23:15:00,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,41.0,3,0
521,0x87ae,RANCHIRES06DEL01,24.0,5.0,23.357804,85.325146,23.427804,85.395146,2022-03-25,17:15:00,17:20:00,Cloudy,Medium,2.0,Meal,scooter,1.0,No,Urban,32.0,3,0
522,0x63aa,SURRES05DEL01,26.0,4.6,21.175104,72.804342,21.215104,72.844342,2022-03-28,15:40:00,15:55:00,Cloudy,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,19.0,3,0
523,0xb948,MYSRES06DEL01,30.0,4.4,12.323994,76.626167,12.333994,76.636167,2022-04-03,08:50:00,08:55:00,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,4,0
524,0xc443,GOARES05DEL03,27.0,5.0,0.0,0.0,0.03,0.03,2022-02-15,19:30:00,19:45:00,Sunny,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,18.0,2,0
525,0x8af9,BANGRES05DEL02,37.0,4.4,12.970324,77.645748,12.990324,77.665748,2022-03-21,10:35:00,10:45:00,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,3,0
526,0xa88a,SURRES16DEL01,27.0,4.9,21.160437,72.774209,21.270437,72.884209,2022-03-25,19:15:00,19:25:00,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,3,0
527,0x4436,VADRES07DEL01,33.0,4.8,0.0,0.0,0.07,0.07,2022-03-20,17:15:00,17:20:00,Sunny,Medium,2.0,Meal,electric_scooter,1.0,No,Urban,28.0,3,0
528,0x14f4,MUMRES07DEL01,28.0,4.9,19.091458,72.827808,19.201458,72.937808,2022-03-20,21:00:00,21:05:00,Stormy,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,16.0,3,0
529,0xae4a,MYSRES01DEL01,26.0,4.4,12.311072,76.654878,12.321072,76.664878,2022-03-09,10:25:00,10:30:00,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,19.0,3,0
530,0xc3b,MYSRES18DEL02,21.0,4.6,12.337928,76.617889,12.417928,76.697889,2022-03-06,22:50:00,23:05:00,Cloudy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,24.0,3,0
531,0x668d,RANCHIRES14DEL02,24.0,4.4,0.0,0.0,0.13,0.13,2022-04-04,17:45:00,18:00:00,Fog,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,4,0
532,0x7265,VADRES17DEL02,33.0,4.4,0.0,0.0,0.08,0.08,2022-03-04,17:10:00,17:20:00,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,44.0,3,0
533,0x9a3,VADRES12DEL03,22.0,4.9,0.0,0.0,0.06,0.06,2022-03-26,19:50:00,19:55:00,Sandstorms,Jam,2.0,Buffet,electric_scooter,1.0,No,Urban,22.0,3,0
534,0x6904,SURRES07DEL03,34.0,4.8,21.170798,72.790489,21.230798,72.850489,2022-03-26,21:45:00,21:50:00,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,21.0,3,0
535,0x1a58,CHENRES20DEL02,39.0,4.9,12.975996,80.221898,12.995996,80.241898,2022-03-21,10:10:00,10:25:00,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Urban,22.0,3,0
536,0x9726,INDORES02DEL02,32.0,4.8,22.651847,75.881991,22.781847,76.011991,2022-03-20,18:55:00,19:00:00,Fog,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,41.0,3,0
537,0x4dd8,MYSRES09DEL01,20.0,4.6,12.323194,76.630583,12.363194,76.670583,2022-03-30,12:20:00,12:25:00,Windy,High,1.0,Snack,scooter,0.0,No,Urban,12.0,3,0
538,0x9aab,MUMRES010DEL03,22.0,4.7,19.003517,72.82765,19.033517,72.85765,2022-03-11,19:55:00,20:00:00,Stormy,Jam,0.0,Buffet,motorcycle,0.0,Yes,Metropolitian,39.0,3,0
539,0xc9df,AURGRES07DEL03,29.0,4.9,19.875908,75.358888,19.965908,75.448888,2022-02-12,18:50:00,18:55:00,Windy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,29.0,2,0
540,0xc678,KOLRES18DEL01,33.0,4.6,22.569367,88.433187,22.579367,88.443187,2022-02-11,11:50:00,11:55:00,Stormy,High,1.0,Meal,scooter,1.0,No,Metropolitian,26.0,2,0
541,0x5401,VADRES18DEL03,35.0,4.5,0.0,0.0,0.03,0.03,2022-03-30,17:15:00,17:25:00,Fog,Medium,2.0,Meal,electric_scooter,0.0,No,Urban,16.0,3,0
542,0x4e0d,VADRES13DEL02,27.0,4.7,22.310237,73.158921,22.390237,73.238921,2022-03-27,21:00:00,21:05:00,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,25.0,3,0
543,0xdcb2,BHPRES18DEL01,34.0,4.3,23.234631,77.401663,23.274631,77.441663,2022-02-17,13:35:00,13:45:00,Windy,High,0.0,Buffet,motorcycle,1.0,No,Urban,31.0,2,0
544,0xd08b,AGRRES08DEL01,20.0,4.8,27.160934,78.044095,27.170934,78.054095,2022-02-13,09:35:00,09:45:00,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,2,0
545,0x3971,JAPRES16DEL02,25.0,4.4,26.849596,75.800512,26.869596,75.820512,2022-03-05,09:00:00,09:10:00,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,3,0
546,0x878e,RANCHIRES12DEL02,25.0,4.6,0.0,0.0,0.08,0.08,2022-03-06,21:50:00,22:05:00,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,3,0
547,0x44fa,JAPRES20DEL02,25.0,4.3,26.956431,75.776649,27.086431,75.906649,2022-03-04,20:20:00,20:35:00,Cloudy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,40.0,3,0
548,0xc31c,GOARES03DEL01,34.0,4.9,15.574828,73.766883,15.644828,73.836883,2022-02-12,20:40:00,20:45:00,Fog,Jam,0.0,Meal,motorcycle,3.0,No,Semi-Urban,49.0,2,0
549,0xe07e,BHPRES14DEL03,33.0,4.4,0.0,0.0,0.06,0.06,2022-02-11,19:20:00,19:30:00,Stormy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,47.0,2,0
550,0x73fe,PUNERES17DEL02,22.0,4.9,18.530963,73.828972,18.610963,73.908972,2022-03-04,19:30:00,19:45:00,Windy,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,27.0,3,0
551,0x127b,SURRES010DEL02,37.0,4.8,21.17106,72.789292,21.22106,72.839292,2022-03-28,21:15:00,21:30:00,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,22.0,3,0
552,0x17b8,COIMBRES16DEL03,38.0,4.8,11.010375,76.95295,11.040375,76.98295,2022-04-01,22:45:00,22:55:00,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,4,0
553,0x1e84,COIMBRES09DEL02,36.0,4.8,11.008638,76.984311,11.028638,77.004311,2022-03-21,08:40:00,08:50:00,Fog,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,3,0
554,0x5128,BANGRES02DEL01,36.0,4.6,12.970221,77.645396,12.980221,77.655396,2022-03-19,11:15:00,11:25:00,Sandstorms,High,1.0,Drinks,motorcycle,0.0,No,Metropolitian,30.0,3,0
555,0xd1e0,ALHRES16DEL01,34.0,3.8,25.450377,81.834236,25.520377,81.904236,2022-02-16,20:00:00,20:10:00,Stormy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,39.0,2,0
556,0x9ca1,MUMRES15DEL01,25.0,4.0,19.176269,72.836721,19.186269,72.846721,2022-03-15,08:40:00,08:45:00,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,3,0
557,0xd4b9,KOCRES09DEL01,34.0,4.7,10.000706,76.349516,10.040706,76.389516,2022-02-13,12:55:00,13:05:00,Cloudy,High,2.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,2,0
558,0x4f21,PUNERES010DEL03,23.0,4.5,18.539299,73.897902,18.599299,73.957902,2022-03-07,22:25:00,22:35:00,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,11.0,3,0
559,0x6ef5,VADRES20DEL01,36.0,4.9,22.311358,73.164798,22.381358,73.234798,2022-03-02,20:35:00,20:45:00,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,3,0
560,0x774c,JAPRES05DEL02,29.0,5.0,26.905287,75.794592,26.985287,75.874592,2022-04-02,22:45:00,23:00:00,Fog,Low,2.0,Meal,scooter,0.0,No,Metropolitian,20.0,4,0
561,0xabe2,MUMRES09DEL02,34.0,4.9,18.994049,72.825203,19.044049,72.875203,2022-03-11,19:55:00,20:00:00,Cloudy,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,3,0
562,0x58ea,MUMRES13DEL02,32.0,4.6,19.178321,72.834715,19.198321,72.854715,2022-03-15,11:50:00,12:05:00,Sunny,High,1.0,Drinks,scooter,0.0,No,Urban,22.0,3,0
563,0x56d1,HYDRES11DEL01,23.0,4.6,17.430448,78.418213,17.470448,78.458213,2022-03-17,16:40:00,16:45:00,Windy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,3,0
564,0x5d7d,MUMRES04DEL02,27.0,4.5,19.254567,72.848923,19.384567,72.978923,2022-03-23,17:45:00,18:00:00,Windy,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,3,0
565,0x44f0,RANCHIRES04DEL02,32.0,4.2,23.359033,85.325347,23.379033,85.345347,2022-04-03,08:30:00,08:40:00,Sandstorms,Low,0.0,Buffet,motorcycle,0.0,No,Urban,24.0,4,0
566,0xa20c,MYSRES02DEL01,28.0,4.6,12.304569,76.643622,12.414569,76.753622,2022-03-06,20:25:00,20:35:00,Cloudy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,37.0,3,0
567,0xae04,PUNERES11DEL01,26.0,4.7,18.533811,73.899315,18.603811,73.969315,2022-03-29,18:00:00,18:10:00,Sandstorms,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,29.0,3,0
568,0x3bc1,JAPRES04DEL02,28.0,4.2,26.902328,75.794257,27.032328,75.924257,2022-03-18,21:50:00,22:00:00,Cloudy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,42.0,3,0
569,0x670c,BANGRES07DEL01,35.0,4.8,12.978453,77.643685,12.988453,77.653685,2022-03-15,11:20:00,11:35:00,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,29.0,3,0
570,0x5382,PUNERES02DEL01,33.0,4.2,18.55144,73.804855,18.56144,73.814855,2022-03-30,10:20:00,10:25:00,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,3,0
571,0x489f,JAPRES010DEL01,34.0,4.2,26.921411,75.793604,26.991411,75.863604,2022-03-02,17:10:00,17:25:00,Fog,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,38.0,3,0
572,0x9065,VADRES04DEL01,28.0,4.9,0.0,0.0,0.04,0.04,2022-03-19,13:50:00,14:00:00,Windy,High,0.0,Buffet,motorcycle,1.0,No,Urban,26.0,3,0
573,0xb5bd,CHENRES15DEL01,22.0,4.6,13.026286,80.275235,13.036286,80.285235,2022-03-19,08:35:00,08:40:00,Stormy,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,17.0,3,0
574,0x3b6e,BANGRES02DEL01,37.0,3.5,12.970221,77.645396,13.040221,77.715396,2022-03-16,20:30:00,20:40:00,Windy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,40.0,3,0
575,0xbc8f,COIMBRES05DEL01,20.0,4.9,11.022169,76.999594,11.132169,77.109594,2022-03-27,22:30:00,22:35:00,Stormy,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,14.0,3,0
576,0xd34f,DEHRES12DEL01,22.0,4.7,0.0,0.0,0.07,0.07,2022-02-14,18:15:00,18:25:00,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,21.0,2,0
577,0x285f,INDORES07DEL03,34.0,5.0,22.722634,75.886959,22.782634,75.946959,2022-03-15,22:35:00,22:45:00,Sandstorms,Low,1.0,Buffet,motorcycle,1.0,No,Urban,29.0,3,0
578,0x7ef9,JAPRES02DEL03,34.0,3.8,26.914142,75.805704,27.054142,75.945704,2022-03-25,19:45:00,20:00:00,Sandstorms,Jam,2.0,Drinks,scooter,2.0,No,Urban,41.0,3,0
579,0xc6f9,BHPRES11DEL02,34.0,4.3,23.233219,77.433571,23.313219,77.513571,2022-02-14,21:45:00,22:00:00,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,2,0
580,0xa7cf,HYDRES20DEL03,39.0,4.4,17.483216,78.552111,17.513216,78.582111,2022-03-05,21:35:00,21:50:00,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,40.0,3,0
581,0x5fda,MYSRES11DEL02,20.0,4.1,12.323225,76.630028,12.403225,76.710028,2022-03-14,20:30:00,20:45:00,Cloudy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,39.0,3,0
582,0x5b78,HYDRES07DEL01,38.0,4.9,17.424114,78.347554,17.434114,78.357554,2022-03-28,10:20:00,10:30:00,Fog,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,17.0,3,0
583,0xd25,RANCHIRES12DEL02,29.0,4.7,0.0,0.0,0.13,0.13,2022-03-12,23:55:00,00:10:00,Windy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,18.0,3,0
584,0x7df2,CHENRES010DEL03,23.0,4.8,13.066762,80.251865,13.126762,80.311865,2022-03-05,17:50:00,17:55:00,Stormy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,21.0,3,0
585,0xea0,CHENRES15DEL01,37.0,4.4,13.026286,80.275235,13.136286,80.385235,2022-03-08,21:55:00,22:00:00,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,47.0,3,0
586,0x958a,INDORES18DEL03,32.0,4.8,22.753839,75.897429,22.783839,75.927429,2022-03-26,20:55:00,21:00:00,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,3,0
587,0x59bf,BANGRES19DEL03,29.0,4.7,12.914264,77.6784,12.974264,77.7384,2022-04-03,19:40:00,19:50:00,Sunny,Jam,2.0,Meal,scooter,1.0,No,Urban,13.0,4,0
588,0x446a,RANCHIRES17DEL01,31.0,4.9,23.374878,85.335739,23.484878,85.445739,2022-03-25,18:15:00,18:25:00,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,20.0,3,0
589,0x5c6c,PUNERES05DEL03,35.0,4.6,18.543626,73.905101,18.633626,73.995101,2022-03-16,17:35:00,17:50:00,Sunny,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,3,0
590,0x3509,COIMBRES03DEL01,38.0,4.6,11.025083,77.015393,11.035083,77.025393,2022-03-28,08:15:00,08:20:00,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,3,0
591,0x8dd7,COIMBRES20DEL02,30.0,4.5,10.994136,76.963303,11.074136,77.043303,2022-03-08,17:40:00,17:50:00,Stormy,Medium,1.0,Meal,motorcycle,2.0,No,Metropolitian,39.0,3,0
592,0xd9ff,AURGRES13DEL01,21.0,4.7,19.880256,75.323503,19.920256,75.363503,2022-02-11,12:10:00,12:20:00,Windy,High,1.0,Meal,scooter,1.0,No,Urban,28.0,2,0
593,0xca82,AURGRES08DEL01,27.0,4.9,19.876428,75.364792,19.986428,75.474792,2022-02-14,23:55:00,00:00:00,Windy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,12.0,2,0
594,0x717b,INDORES19DEL01,39.0,3.5,22.745536,75.893106,22.815536,75.963106,2022-03-31,20:50:00,20:55:00,Sandstorms,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,35.0,3,0
595,0x6b1b,CHENRES07DEL02,30.0,4.8,13.081878,80.248519,13.131878,80.298519,2022-03-09,18:00:00,18:05:00,Sunny,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,23.0,3,0
596,0x5020,PUNERES18DEL01,34.0,4.5,18.593481,73.785901,18.703481,73.895901,2022-03-31,22:30:00,22:40:00,Fog,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,26.0,3,0
597,0xce9a,KOLRES010DEL01,37.0,4.9,22.538999,88.322337,22.578999,88.362337,2022-02-13,16:50:00,16:55:00,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,2,0
598,0x65f5,RANCHIRES19DEL03,31.0,4.6,23.333017,85.3172,23.363017,85.3472,2022-04-01,18:50:00,19:00:00,Sunny,Medium,2.0,Meal,scooter,0.0,No,Metropolitian,16.0,4,0
599,0x7c87,HYDRES04DEL02,37.0,4.6,17.411028,78.329645,17.491028,78.409645,2022-03-06,19:45:00,19:55:00,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,48.0,3,0
600,0xa9ee,RANCHIRES14DEL02,28.0,4.8,0.0,0.0,0.02,0.02,2022-03-30,11:55:00,12:05:00,Windy,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,20.0,3,0
601,0x4cbd,COIMBRES11DEL01,30.0,4.3,11.001753,76.986241,11.071753,77.056241,2022-04-04,17:10:00,17:15:00,Sandstorms,Medium,0.0,Meal,motorcycle,2.0,No,Metropolitian,42.0,4,0
602,0x66cf,JAPRES01DEL01,37.0,4.9,26.90519,75.810753,26.97519,75.880753,2022-03-06,19:40:00,19:50:00,Fog,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,38.0,3,0
603,0x1e6b,MYSRES15DEL02,21.0,4.5,12.352058,76.60665,12.482058,76.73665,2022-03-20,20:35:00,20:45:00,Windy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,3,0
604,0x5d29,BANGRES09DEL01,26.0,4.8,12.934179,77.615797,13.044179,77.725797,2022-03-14,17:35:00,17:40:00,Windy,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,3,0
605,0x6fb1,INDORES11DEL02,23.0,4.7,22.751234,75.88949,22.831234,75.96949,2022-03-14,20:00:00,20:10:00,Sunny,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,3,0
